RegionID,Hospital,State,Local Hospital Network (LHN),Time period,Year,Category,Number of patient admissions
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2011–12,2012,Palliative,18
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2012–13,2013,Palliative,22
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2013–14,2014,Palliative,15
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2014–15,2015,Palliative,24
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2015–16,2016,Palliative,14
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2011–12,2012,Rehabilitation,5
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2012–13,2013,Rehabilitation,5
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2013–14,2014,Rehabilitation,11
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2014–15,2015,Rehabilitation,7
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2015–16,2016,Rehabilitation,0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2011–12,2012,Specialist mental health,0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2012–13,2013,Specialist mental health,0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2013–14,2014,Specialist mental health,0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2014–15,2015,Specialist mental health,0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2015–16,2016,Specialist mental health,0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2011–12,2012,Surgical (emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2012–13,2013,Surgical (emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2013–14,2014,Surgical (emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2014–15,2015,Surgical (emergency),3
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2015–16,2016,Surgical (emergency),3
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2011–12,2012,Surgical (non-emergency),3
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2012–13,2013,Surgical (non-emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2013–14,2014,Surgical (non-emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2014–15,2015,Surgical (non-emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2015–16,2016,Surgical (non-emergency),0
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2011–12,2012,Total,1219
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2012–13,2013,Total,1613
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2013–14,2014,Total,1626
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2014–15,2015,Total,1523
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,2015–16,2016,Total,1299
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Childbirth,179
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Childbirth,183
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Childbirth,158
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Childbirth,122
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Childbirth,80
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Childbirth,52
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Medical (emergency),2525
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Medical (emergency),2691
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Medical (emergency),2562
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Medical (emergency),2575
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Medical (emergency),2578
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Medical (emergency),2405
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Medical (non-emergency),896
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Medical (non-emergency),944
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Medical (non-emergency),1011
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Medical (non-emergency),943
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Medical (non-emergency),811
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Medical (non-emergency),614
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Other acute (emergency),3
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Other acute (emergency),3
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Other acute (emergency),3
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Other acute (emergency),3
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Other acute (emergency),5
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Other acute (emergency),5
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Other acute (non-emergency),436
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Other acute (non-emergency),447
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Other acute (non-emergency),370
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Other acute (non-emergency),406
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Other acute (non-emergency),410
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Other acute (non-emergency),449
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Other subacute and non-acute,204
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Other subacute and non-acute,218
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Other subacute and non-acute,267
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Other subacute and non-acute,219
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Other subacute and non-acute,168
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Other subacute and non-acute,248
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Palliative,46
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Palliative,57
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Palliative,71
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Palliative,43
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Palliative,47
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Palliative,62
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Rehabilitation,255
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Rehabilitation,277
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Rehabilitation,336
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Rehabilitation,324
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Rehabilitation,307
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Rehabilitation,263
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Specialist mental health,0
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Specialist mental health,0
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Specialist mental health,0
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Specialist mental health,0
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Specialist mental health,0
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Specialist mental health,0
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Surgical (emergency),5
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Surgical (emergency),6
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Surgical (emergency),7
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Surgical (emergency),6
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Surgical (emergency),9
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Surgical (emergency),5
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Surgical (non-emergency),1594
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Surgical (non-emergency),1810
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Surgical (non-emergency),1816
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Surgical (non-emergency),1833
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Surgical (non-emergency),1345
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Surgical (non-emergency),1509
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2011–12,2012,Total,6140
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2012–13,2013,Total,6633
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2013–14,2014,Total,6598
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2014–15,2015,Total,6471
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2015–16,2016,Total,5760
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,2016–17,2017,Total,5612
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Childbirth,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Childbirth,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Childbirth,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Childbirth,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Childbirth,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Childbirth,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Medical (emergency),113
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Medical (emergency),90
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Medical (emergency),216
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Medical (emergency),233
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Medical (emergency),105
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Medical (emergency),61
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Medical (non-emergency),34
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Medical (non-emergency),27
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Medical (non-emergency),19
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Medical (non-emergency),14
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Medical (non-emergency),18
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Medical (non-emergency),12
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Other acute (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Other acute (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Other acute (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Other acute (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Other acute (emergency),3
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Other acute (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Other acute (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Other acute (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Other acute (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Other acute (non-emergency),3
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Other acute (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Other acute (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Other subacute and non-acute,9
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Other subacute and non-acute,30
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Other subacute and non-acute,11
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Other subacute and non-acute,3
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Other subacute and non-acute,10
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Other subacute and non-acute,20
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Palliative,7
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Palliative,12
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Palliative,9
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Palliative,7
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Palliative,3
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Palliative,3
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Rehabilitation,3
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Rehabilitation,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Rehabilitation,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Rehabilitation,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Rehabilitation,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Rehabilitation,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Specialist mental health,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Specialist mental health,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Specialist mental health,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Specialist mental health,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Specialist mental health,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Specialist mental health,0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Surgical (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Surgical (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Surgical (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Surgical (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Surgical (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Surgical (emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Surgical (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Surgical (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Surgical (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Surgical (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Surgical (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Surgical (non-emergency),0
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2011–12,2012,Total,163
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2012–13,2013,Total,159
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2013–14,2014,Total,255
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2014–15,2015,Total,254
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2015–16,2016,Total,133
Newcastle 11103,Nimbin Multi Purpose Service,NSW,Northern NSW,2016–17,2017,Total,93
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2011–12,2012,Childbirth,0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2012–13,2013,Childbirth,0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2013–14,2014,Childbirth,0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2014–15,2015,Childbirth,0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2015–16,2016,Childbirth,0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2016–17,2017,Childbirth,0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2011–12,2012,Medical (emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2012–13,2013,Medical (emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2013–14,2014,Medical (emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2014–15,2015,Medical (emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2015–16,2016,Medical (emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2016–17,2017,Medical (emergency),3
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2011–12,2012,Medical (non-emergency),3
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2012–13,2013,Medical (non-emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2013–14,2014,Medical (non-emergency),3
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2014–15,2015,Medical (non-emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2015–16,2016,Medical (non-emergency),397
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2016–17,2017,Medical (non-emergency),413
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2011–12,2012,Other acute (emergency),0
Newcastle 11103,Riverlands Drug and Alcohol Centre,NSW,Northern NSW,2012–13,2013,Other acute (emergency),0
