RegionID,Hospital,State,Local Hospital Network (LHN),Peer group,Time period,Year,Category,Total number of stays,Number of overnight stays,Percentage of overnight stays,Average length of stay (days),Total overnight patient bed days
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2013–14,2014,Hysterectomy,74,74,100%,2.70,200
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2014–15,2015,Hysterectomy,82,82,100%,2.60,217
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2015–16,2016,Hysterectomy,89,89,100%,2.10,188
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2016–17,2017,Hysterectomy,78,78,100%,2.30,177
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2011–12,2012,Knee replacement,112,112,100%,4.60,510
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2012–13,2013,Knee replacement,98,98,100%,3.80,377
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2013–14,2014,Knee replacement,109,109,100%,4.30,468
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2014–15,2015,Knee replacement,137,137,100%,3.70,503
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2015–16,2016,Knee replacement,153,153,100%,3.30,507
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2016–17,2017,Knee replacement,169,169,100%,3.70,630
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2011–12,2012,Hip replacement,105,105,100%,5.70,594
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2012–13,2013,Hip replacement,90,90,100%,4.80,435
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2013–14,2014,Hip replacement,108,108,100%,5.10,551
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2014–15,2015,Hip replacement,105,105,100%,5.40,565
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2015–16,2016,Hip replacement,107,107,100%,4.40,466
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2016–17,2017,Hip replacement,129,129,100%,4.40,566
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2011–12,2012,Prostate removal,44,42,95%,NA,118
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2012–13,2013,Prostate removal,23,23,100%,NA,56
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2013–14,2014,Prostate removal,33,32,97%,NA,78
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2014–15,2015,Prostate removal,51,50,98%,2.40,119
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2015–16,2016,Prostate removal,45,45,100%,NA,116
Newcastle 11103,Lismore Hospital,NSW,Northern NSW,Large hospitals,2016–17,2017,Prostate removal,76,74,97%,2.20,165
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Cellulitis,108,96,89%,5.20,501
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Cellulitis,84,68,81%,5.30,360
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Cellulitis,82,76,93%,6.50,491
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Cellulitis,94,73,78%,8.30,605
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Cellulitis,121,92,76%,8.30,768
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Cellulitis,103,74,72%,8.60,633
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (without complications),98,88,90%,9.00,788
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (without complications),108,106,98%,6.80,721
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (without complications),86,83,97%,7.00,581
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (without complications),90,81,90%,7.00,568
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (without complications),106,89,84%,6.40,574
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Chronic Obstructive Pulmonary Disease (without complications),114,91,80%,5.00,454
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (with complications),14,14,100%,NA,128
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (with complications),17,17,100%,NA,270
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (with complications),9,9,NA,NA,170
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (with complications),8,8,NA,NA,70
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (with complications),16,16,100%,NA,170
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Chronic Obstructive Pulmonary Disease (with complications),22,22,100%,NA,164
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Heart failure (without complications),32,30,94%,NA,271
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Heart failure (without complications),25,23,92%,NA,170
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Heart failure (without complications),41,39,95%,NA,280
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Heart failure (without complications),43,38,88%,NA,309
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Heart failure (without complications),42,33,79%,NA,210
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Heart failure (without complications),30,23,77%,NA,145
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Heart failure (with complications),11,10,91%,NA,214
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Heart failure (with complications),7,7,NA,NA,102
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Heart failure (with complications),14,14,100%,NA,166
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Heart failure (with complications),11,11,100%,NA,164
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Heart failure (with complications),21,21,100%,NA,292
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Heart failure (with complications),14,13,93%,NA,135
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Kidney and urinary tract infections (without complications),39,29,74%,NA,157
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Kidney and urinary tract infections (without complications),46,36,78%,NA,154
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Kidney and urinary tract infections (without complications),41,35,85%,NA,156
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Kidney and urinary tract infections (without complications),47,28,60%,NA,115
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Kidney and urinary tract infections (without complications),56,36,64%,NA,134
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Kidney and urinary tract infections (without complications),43,15,35%,NA,57
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Kidney and urinary tract infections (with complications),19,19,100%,NA,134
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Kidney and urinary tract infections (with complications),17,17,100%,NA,186
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Kidney and urinary tract infections (with complications),17,16,94%,NA,149
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Kidney and urinary tract infections (with complications),10,10,100%,NA,91
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Kidney and urinary tract infections (with complications),30,29,97%,NA,209
Newcastle 11103,Maclean Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Kidney and urinary tract infections (with complications),15,15,100%,NA,99
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Vaginal delivery,57,46,81%,NA,82
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Vaginal delivery,39,24,62%,NA,34
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Vaginal delivery,43,28,65%,NA,47
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Vaginal delivery,38,26,68%,NA,41
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Vaginal delivery,31,13,42%,NA,17
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Cellulitis,23,23,100%,NA,91
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Cellulitis,23,23,100%,NA,95
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Cellulitis,23,21,91%,NA,68
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Cellulitis,16,15,94%,NA,63
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Cellulitis,15,15,100%,NA,52
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (without complications),42,40,95%,NA,190
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (without complications),40,39,98%,NA,169
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (without complications),46,45,98%,NA,219
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (without complications),45,43,96%,NA,226
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (without complications),49,49,100%,NA,211
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (with complications),3,3,NA,NA,18
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (with complications),3,3,NA,NA,14
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (with complications),5,5,NA,NA,37
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Heart failure (without complications),12,12,100%,NA,97
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Heart failure (without complications),27,26,96%,NA,193
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Heart failure (without complications),14,13,93%,NA,51
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Heart failure (without complications),10,10,100%,NA,72
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Heart failure (without complications),6,6,NA,NA,44
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Heart failure (with complications),3,3,NA,NA,3
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Heart failure (with complications),3,3,NA,NA,26
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Heart failure (with complications),3,3,NA,NA,15
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Heart failure (with complications),3,3,NA,NA,3
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Kidney and urinary tract infections (without complications),13,11,85%,NA,54
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Kidney and urinary tract infections (without complications),33,31,94%,NA,133
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Kidney and urinary tract infections (without complications),27,25,93%,NA,89
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Kidney and urinary tract infections (without complications),28,27,96%,NA,80
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Kidney and urinary tract infections (without complications),28,27,96%,NA,93
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Kidney and urinary tract infections (with complications),3,3,NA,NA,45
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Kidney and urinary tract infections (with complications),3,3,NA,NA,47
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Kidney and urinary tract infections (with complications),3,3,NA,NA,13
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Kidney and urinary tract infections (with complications),3,3,NA,NA,5
Newcastle 11103,Mullumbimby Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Kidney and urinary tract infections (with complications),3,3,NA,NA,23
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Vaginal delivery,72,63,88%,2.20,137
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Vaginal delivery,67,61,91%,2.60,159
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Vaginal delivery,60,55,92%,2.20,119
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Vaginal delivery,52,50,96%,2.40,120
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Vaginal delivery,32,14,44%,NA,21
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Vaginal delivery,28,7,25%,NA,7
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Caesarean delivery,65,65,100%,3.50,230
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Caesarean delivery,70,70,100%,3.60,255
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Caesarean delivery,59,59,100%,3.50,205
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Caesarean delivery,42,42,100%,NA,141
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Caesarean delivery,12,12,100%,NA,43
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Cellulitis,39,39,100%,NA,127
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Cellulitis,36,32,89%,NA,124
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Cellulitis,48,47,98%,NA,201
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Cellulitis,41,34,83%,NA,167
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Cellulitis,39,35,90%,NA,162
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Cellulitis,56,52,93%,4.00,209
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (without complications),82,80,98%,4.50,361
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (without complications),80,79,99%,4.90,391
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (without complications),89,87,98%,4.30,371
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (without complications),88,84,95%,5.40,452
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (without complications),62,59,95%,4.30,253
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2016–17,2017,Chronic Obstructive Pulmonary Disease (without complications),73,68,93%,4.30,289
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2011–12,2012,Chronic Obstructive Pulmonary Disease (with complications),27,27,100%,NA,211
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2012–13,2013,Chronic Obstructive Pulmonary Disease (with complications),15,15,100%,NA,128
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2013–14,2014,Chronic Obstructive Pulmonary Disease (with complications),14,14,100%,NA,68
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2014–15,2015,Chronic Obstructive Pulmonary Disease (with complications),8,8,NA,NA,83
Newcastle 11103,Murwillumbah Hospital,NSW,Northern NSW,Small hospitals,2015–16,2016,Chronic Obstructive Pulmonary Disease (with complications),15,15,100%,NA,93
